Operating Revenue ID	Local Government Operating Revenue	State Government Operating Revenue	Federal Government Operating Revenue	Other Operating Revenue
2832	300400	2249	2531	0
2833	293483	11680	0	28487
2834	200000	14247	2156	14930
2835	333905	34443	0	24942
2836	289327	3491	726	146980
2837	456240	44580	120	38286
2838	501121	33043	258	36377
2839	848985	46574	0	33557
2840	1289281	85352	0	66542
2841	334126	31649	570	25418
2842	716789	53724	2429	77295
2843	1855189	182377	0	216802
2844	8001206	373416	0	154053
2845	5141	7351	697	5529
2846	1375	1047	0	4587
2847	1002	4461	0	98
2848	5833	5040	582	5703
2849	3600	79	120	0
2850	4469	4559	0	43
2851	8230	5404	0	504
2852	3400	5032	450	96
2853	12819	5908	120	2760
2854	10632	5209	1500	6500
2855	4917	4816	0	1900
2856	16800	5482	120	400
2857	23260	5749	0	8037
2858	6261	4510	1279	605
2859	9150	2146	0	1100
2860	11865	9024	949	1510
2861	9416	5438	196	0
2862	28880	3407	0	2888
2863	135972	5037	120	6374
2864	14150	7227	437	2760
2865	24350	5746	444	0
2866	14200	6181	0	1554
2867	26718	6752	0	2314
2868	34930	5996	0	1477
2869	31753	5410	0	1640
2870	111223	3967	4531	8463
2871	27520	7158	120	422
2872	58360	7335	0	5835
2873	339632	2219	2288	5288
2874	11138	6191	570	100
2875	335589	3571	2732	55780
2876	54270	10077	2000	0
2877	22380	7872	224	37625
2878	74520	8276	0	4504
2879	53875	6473	0	1590
2880	52761	9557	0	1615
2881	86073	11181	120	24525
2882	239292	10077	9105	4909
2883	121579	12623	2573	29643
2884	77500	9771	337	22745
2885	70359	12954	419	35399
2886	103800	10464	570	11153
2887	61806	7527	0	0
2888	135302	11533	0	932
2889	205915	14763	191	56310
2890	264791	16723	0	5070
2891	1200235	3051	450	16868
2892	634002	20069	0	33126
2893	526904	7881	253	42903
2894	364022	22621	142	18478
2895	349412	25112	2077	16244
2896	737395	39874	120	74869
2897	598	19	0	73
2898	17284	4801	0	887
2899	4091	3130	0	0
2900	15230	109	0	851
2901	46678	787	0	6706
2902	15253	6004	0	2970
2903	18333	6208	273	6510
2904	60970	10645	0	5583
2905	17458	7036	0	659
2906	21411	6165	950	2344
2907	67120	12989	0	0
2908	37152	246	0	0
2909	52902	6218	2684	0
2910	21627	10055	591	30077
2911	57507	3230	0	6668
2912	108834	10301	1358	1030
2913	100185	2059	0	10355
2914	156903	1691	0	18414
2915	153531	2947	0	16756
2916	60853	888	0	4820
2917	110617	13293	2324	4557
2918	185121	1747	0	11101
2919	95000	537	700	0
2920	107843	13649	176	3942
2921	140240	13790	1740	4092
2922	289398	4025	252	12166
2923	84479	1112	120	9400
2924	56840	810	0	1518
2925	323073	3137	367	22000
2926	391037	1424	0	5993
2927	412313	5174	0	26913
2928	237000	2517	120	9716
2929	484091	1200	1899	9950
2930	583598	30317	2791	39265
2931	1255249	37076	289	62949
2932	939932	25350	0	56715
2933	1528	2305	120	301
2934	13446	10846	120	3845
2935	4220	3078	0	149
2936	27640	7114	129	3000
2937	3500	4579	0	0
2938	27000	309	0	0
2939	108198	9684	0	0
2940	21290	10842	0	1938
2941	19917	4665	671	1372
2942	0	1171	0	250
2943	18573	11005	0	109
2944	30925	4896	0	0
2945	108290	19665	0	49745
2946	4810	3850	0	3192
2947	211401	18987	450	7196
2948	33	57	32	33
2949	34127	6594	120	3733
2950	23754	15095	0	2131
2951	178056	4160	1600	7581
2952	14066	1317	323	1234
2953	353512	16443	0	8761
2954	747452	18963	1500	18320
2955	1262089	17547	0	23584
2956	709444	33225	0	34566
2957	366193	13624	300	21758
2958	730727	183598	0	20608
2959	7005002	92561	14095	328289
2960	1180157	18723	0	158562
2961	2890454	161932	0	171374
2962	1060000	127843	9814	120760
2963	544808	14537	0	15167
2964	887862	17003	26619	21191
2965	4703910	56651	0	246367
2966	308672	14063	0	8869
2967	300496	14180	0	597332
2968	1310360	22843	0	52540
2969	4492833	157084	33286	147795
2970	626280	122106	3761	166400
2971	457144	22600	0	6879
2972	489000	39000	0	221291
2973	1970025	82208	0	99258
2974	368473	17671	0	30200
2975	152331	13113	5700	4360
2976	200225	12716	0	4239
2977	275323	2934	0	4107
2978	3780720	109563	9896	213037
2979	413181	13852	0	14775
2980	0	15192	0	4016
2981	608306	14855	53	15775
2982	13868109	230015	15169	923089
2983	481556	94724	0	53842
2984	1300979	24240	0	276
2985	2957431	26663	0	120554
2986	238053	11719	8285	5500
2987	573535	23513	150	15753
2988	1038079	87839	24806	42402
2989	1096741	22811	150	24464
2990	928375	38272	0	18522
2991	345671	13492	0	19226
2992	2058122	88227	0	43851
2993	778082	12417	672	10000
2994	810000	49108	0	65847
2995	852362	0	0	70073
2996	723029	16519	0	60489
2997	511496	16261	0	29799
2998	2261332	25452	7145	131010
2999	681453	15151	0	39606
3000	3050	10956	0	6540
3001	434750	26219	0	41093
3002	383970	14384	11708	8134
3003	15082224	302671	221914	1281203
3004	3697655	26771	2872	101991
3005	1009239	12989	0	2704
3006	12641841	147457	19810	314096
3007	9999	15521	0	2170
3008	773405	21720	0	18091
3009	379610	14663	200	4875
3010	2514547	205729	0	76885
3011	1153629	170815	0	38472
3012	366601	12647	3112	1847
3013	564700	24692	0	6574
3014	992758	17783	0	30000
3015	293966	71700	0	9717
3016	633143	82871	0	21544
3017	1150813	18707	13567	36056
3018	355449	12317	0	5483
3019	2773363	40081	9025	149274
3020	278779	20321	0	700
3021	559831	17367	0	29756
3022	2064614	20547	47739	36513
3023	859617	14159	0	46102
3024	898076	54194	0	91414
3025	2889064	44201	0	194873
3026	1445777	23631	0	44278
3027	145123	143516	0	13878
3028	1230804	17511	0	48272
3029	320878	84427	0	12819
3030	216196	17646	0	7850
3031	878729	18572	198	34477
3032	396798	3961	0	15774
3033	2410563	89331	0	78175
3034	157552	11256	371	0
3035	768592	17512	0	18109
3036	2028894	288566	0	88113
3037	769351	13325	0	33198
3038	153589	0	0	5027
3039	683432	14935	0	21583
3040	2214375	19455	0	59287
3041	2882079	32943	17919	74648
3042	240174	14745	882	12342
3043	2397665	76160	11862	3514
3044	306505	15805	0	6144
3045	1202212	232309	125	49711
3046	633932	16008	0	34357
3047	2419306	25820	0	87074
3048	1129311	24787	0	37568
3049	738851	15913	0	30111
3050	507547	15807	0	22432
3051	876636	36379	4858	22943
3052	225829	17405	0	16145
3053	321905	14721	2690	15787
3054	626962	12515	300	26694
3055	682567	14987	24652	49651
3056	3494966	52399	0	160118
3057	428136	13899	0	15447
3058	749228	17304	0	28632
3059	399787	14435	0	10526
3060	804013	22219	0	41883
3061	218005	68935	0	23432
3062	1505793	17911	0	72683
3063	659362	12427	9426	8734
3064	610	23109	20000	0
3065	114562	65334	0	2522
3066	1244279	20567	0	132050
3067	338627	46303	60	19313
3068	270893	84646	0	3411
3069	54000	18209	17790	7200
3070	179579	12803	12000	5588
3071	52111	14299	16612	3496
3072	114006	32715	0	5434
3073	470095	59208	42432	14636
3074	548977	46135	0	11166
3075	755000	38875	0	15685
3076	640368	61367	0	35391
3077	515409	46175	7903	39516
3078	1601551	69283	0	31281
3079	481423	55921	2821	14164
3080	788315	79712	0	14683
3081	1625430	46521	0	19973
3082	1238033	25106	0	73133
3083	974328	23045	4173	17004
3084	1294749	45651	0	19307
3085	1147829	83377	5330	53721
3086	1650218	56649	0	8550
3087	538365	60809	0	44374
3088	768146	55178	0	15113
3089	2465861	21875	0	239676
3090	1036910	35041	1853	11912
3091	1759070	73556	0	34099
3092	4587029	115374	0	256312
3093	1980000	78715	0	19660
3094	1712193	40184	0	13468
3095	1292811	10938	2623	31002
3096	1193709	61721	0	35984
3097	410542	57462	0	23681
3098	5350663	88331	0	74021
3099	1945774	56948	0	97552
3100	2205917	65329	0	45361
3101	2480323	160476	0	36902
3102	461784	98487	62684	12300
3103	753526	72435	4225	14803
3104	2854350	93012	2700	96304
3105	383156	33159	0	7345
3106	714000	79875	61344	31766
3107	1516348	163109	0	77137
3108	6778325	248264	0	76344
3109	1104927	101164	0	26218
3110	1509227	139544	0	48579
3111	4540555	190146	0	200843
3112	2731242	140595	0	111393
3113	1099840	33248	0	67228
3114	2738243	72978	0	73548
3115	3159056	152098	0	105514
3116	327263	27532	0	7186
3117	6709567	186177	0	108374
3118	5682142	147643	0	65356
3119	6761161	21875	0	109117
3120	8986562	231851	0	309857
3121	5221903	213423	131698	112660
3122	7428257	376900	0	222333
3123	12135721	298555	0	300394
3124	9595743	146684	24695	439135
3125	14586730	416702	0	412331
3126	40822886	21875	0	368216
3127	275238	42716	0	13352
3128	20583671	592430	6574	514334
3129	9274464	21875	272877	403729
3130	226354	10938	0	5893
3131	85000	10938	0	40025
3132	420223	5469	0	37985
3133	246684	40309	0	20887
3134	555673	21875	0	7558
3135	1448284	48169	0	54963
3136	219044	25423	0	16363
3137	396714	35255	1640	30339
3138	90000	5469	0	0
3139	25000	5469	0	368
3140	452714	16312	0	11661
3141	1239899	1221	0	22279
3142	205257	11797	0	1417
3143	260476	10115	0	10380
3144	1035108	33788	3500	102769
3145	15342	0	0	4360
3146	768952	16471	0	13034
3147	1741512	67484	0	566323
3148	2526108	37566	7500	44301
3149	2135679	43379	0	236822
3150	190229	5906	0	50493
3151	84378	3113	0	2722
3152	39500	2075	0	12032
3153	307168	11486	0	21803
3154	453936	15885	0	7000
3155	1033595	39003	20300	59176
3156	570371	25383	0	0
3157	376687	4919	0	0
3158	467433	7497	0	0
3159	221585	4137	0	545676
3160	188083	4395	0	1558
3161	50500	2825	0	36663
3162	1199336	20777	0	38387
3163	397639	14853	0	19191
3164	513721	15454	7500	9226
3165	2024559	28969	0	13741
3166	114152	4626	0	5706
3167	119749	3001	0	1265
3168	61730	2587	0	7366
3169	1844335	37477	0	59820
3170	1428365	33770	0	25000
3171	340057	12631	0	10207
3172	43398	1666	0	2721
3173	384144	6082	0	6900
3174	32872934	497070	0	6144690
3175	613547	17176	7500	18700
3176	329636	7360	0	22636
3177	428008	7935	0	8345
3178	165290	4162	0	7051
3179	1389673	38510	0	3000
3180	529924	9884	0	107445
3181	536086	18787	0	107917
3182	93874	0	0	3500
3183	2119758	97918	3500	19489
3184	107545	4000	0	600
3185	3845656	84061	0	290686
3186	31654	2801	0	11725
3187	1366300	12890	0	24159
3188	9475747	112095	0	198110
3189	1152529	16137	0	13727
3190	560005	4528	0	805
3191	370467	12569	0	9000
3192	17837	2954	0	0
3193	353924	14084	0	6832
3194	433892	5867	0	297024
3195	1719599	39927	0	63821
3196	317797	36730	0	18770
3197	23100	3026	0	45
3198	31760	1843	0	1412
3199	1546725	52434	5000	38722
3200	297456	3620	0	16010
3201	57901	2892	0	1251
3202	312798	13272	0	1015
3203	537234	29313	0	44462
3204	47026	1938	0	2414
3205	1871760	21240	0	140452
3206	1844	1811	0	51056
3207	7130	0	0	626
3208	183344	8172	0	3131
3209	1253870	26629	0	33600
3210	1054822	39939	0	23826
3211	1068979	20917	0	681855
3212	150605	5425	2500	36643
3213	76906	3354	0	46520
3214	234062	7007	0	1956
3215	204140	0	0	2000
3216	552631	8734	0	41942
3217	759600	33353	0	14212
3218	179010	15877	0	40285
3219	150532	0	0	0
3220	1248808	14917	0	76017
3221	414423	13499	0	88614
3222	75319	2745	0	1512
3223	667306	27311	0	32391
3224	308336	5182	0	2342
3225	198244	17969	0	86942
3226	465369	21886	0	822991
3227	526713	4008	0	11233
3228	29193	1330	0	0
3229	50303	2737	0	500
3230	110413	2644	0	0
3231	886677	43908	0	6090
3232	582672	18150	0	18276
3233	1127922	103219	0	33681
3234	1738204	34246	0	1768
3235	728665	37609	0	150274
3236	27078	1378	0	0
3237	1009533	13261	0	12583
3238	2893263	2559	12190	172752
3239	637949	27624	0	5750
3240	620734	16677	0	65566
3241	144419	1559	0	8466
3242	306117	7652	2500	3025
3243	24135	2308	0	970
3244	837786	21965	0	2093658
3245	4817	1506	0	2976
3246	11080	0	0	12
3247	524902	15628	0	8164
3248	132634	7620	0	2500
3249	35322	1698	0	1971
3250	505845	11213	0	25013
3251	644500	29559	0	47739
3252	794698	7858	0	145360
3253	226855	8404	0	13597
3254	195485	4580	0	0
3255	302443	8473	0	1882
3256	115302	7741	0	7113
3257	23988	0	0	4684
3258	525034	13460	0	4000
3259	340277	11133	0	1450
3260	48261	3968	0	0
3261	535097	4325	0	62674
3262	721196	6216	0	28882
3263	103056	3208	0	3529
3264	1178685	53572	0	310742
3265	39541	2024	0	994
3266	1482221	28587	0	173859
3267	61465	2216	0	0
3268	324675	13362	0	5132
3269	786038	22411	0	166123
3270	37238	0	0	766
3271	442708	12422	0	15769
3272	546105	48567	0	286159
3273	249030	0	0	1100
3274	354554	11336	0	50909
3275	56448	4490	0	5645
3276	706725	24040	0	32793
3277	296220	7647	0	0
3278	62222	2335	0	0
3279	593600	10620	7500	3159
3280	552206	11638	8500	32655
3281	290485	14348	10000	5000
3282	311377	12161	0	28739
3283	33346	2596	0	0
3284	1012976	105026	0	17987
3285	260606	6467	0	9402
3286	157579	11415	0	6605
3287	248340	6292	2500	382629
3288	1290568	47925	1200	77104
3289	75237	600	0	1497
3290	2180668	39714	0	322316
3291	21951	1457	0	204
3292	906140	11047	0	14593
3293	486804	11299	0	51824
3294	636901	15328	0	73388
3295	1187218	139948	0	9858
3296	445155	20098	0	0
3297	355587	12033	0	36630
3298	989879	109394	0	27370
3299	730855	11799	7500	4452
3300	1333849	54039	0	91186
3301	419007	4213	0	13140
3302	754852	23023	0	225
3303	1031943	15832	0	1641
3304	147491	4517	0	51595
3305	898749	34722	0	20401
3306	664915	20938	0	10498
3307	530943	15670	0	25459
3308	343654	6539	6100	10105
3309	450095	19073	0	14040
3310	687944	13687	7500	26574
3311	1073905	54575	1500	24900
3312	273416	11459	0	21193
3313	925853	26609	3500	139938
3314	159984	5554	0	2909
3315	252914	8539	0	4330
3316	1091089	72548	0	322615
3317	566586	23509	0	52971
3318	6998	1952	0	300
3319	430530	0	2500	16313
3320	1109132	29668	0	16522
3321	369286	14624	0	10795
3322	345608	7923	0	23050
3323	14579	400	0	250
3324	1218051	25785	0	71211
3325	2248	0	0	2597
3326	225425	8850	0	60503
3327	331638	11850	0	2765
3328	59900	1484	0	0
3329	1344	1203	0	0
3330	198829	2405	0	609
3331	676444	6294	0	0
3332	2084509	37202	0	406207
3333	1419551	20080	1200	78146
3334	2294798	115691	0	117965
3335	16225	1580	0	1822
3336	90017	2099	0	11258
3337	50046	2197	0	3491
3338	223033	6595	0	5692
3339	1256236	22902	0	63269
3340	5375524	84038	0	234086
3341	503136	18940	0	21927
3342	296751	20597	0	0
3343	863687	23379	0	6865
3344	561699	4844	0	42706
3345	96714	5804	0	15512
3346	471304	5932	0	3219
3347	1129624	33470	0	183794
3348	700971	15948	0	22584
3349	143247	15113	0	142109
3350	144584	1670	0	2261
3351	345000	12960	0	97885
3352	572927	10902	0	26694
3353	1538870	29768	7500	50967
3354	467519	6028	0	13088
3355	54131	3352	0	1003
3356	306596	10502	0	790
3357	521659	8508	0	128446
3358	60885	1449	0	15955
3359	427494	16690	0	0
3360	703322	16779	0	51774
3361	153144	5605	0	20778
3362	1733397	44175	26360	43640
3363	46845	4257	0	10555
3364	624696	16781	0	21521
3365	455166	12626	0	20362
3366	8031	1530	0	0
3367	8900	2524	0	70005
3368	24936	2050	0	50
3369	898216	50419	0	114264
3370	15343	1512	0	576
3371	200849	9812	5955	11199
3372	1592059	247795	0	12607
3373	126010	2820	0	475
3374	163142	4205	0	11144
3375	304328	2800	0	7535
3376	2822865	95542	0	34927
3377	845410	35043	0	5000
3378	307554	13054	8200	28862
3379	1342543	30583	14500	15376
3380	212351	9601	0	8462
3381	544546	53498	0	200
3382	49901	2036	0	673
3383	193005	5125	0	1072
3384	540627	14010	0	5962
3385	505858	5136	0	36438
3386	65693	1260	0	0
3387	260154	781	7500	5942
3388	51534	3416	0	8089
3389	37850	2170	0	0
3390	198854	7959	0	1831
3391	1207830	50316	0	94462
3392	193848	0	0	0
3393	12405	1351	0	0
3394	939639	18224	0	49112
3395	510288	17796	0	19318
3396	22898	0	0	4653
3397	958956	15516	0	8896
3398	856962	21245	0	21734
3399	896785	15831	0	7958
3400	160833	3802	0	3950
3401	26600	1691	0	46585
3402	394305	3254	0	0
3403	208742	8422	0	5380
3404	1104535	47407	2160	173671
3405	61386	3232	0	8342
3406	561857	17622	0	17454
3407	1894382	68166	0	26484
3408	527837	8482	0	9765
3409	128180	7376	0	23028
3410	395101	10815	0	3252
3411	477554	20691	0	43744
3412	373159	6500	0	8566
3413	392280	13284	0	5619
3414	5815675	236233	208018	421038
3415	347750	7817	0	23376
3416	135000	3194	0	194312
3417	721584	17859	0	26034
3418	985689	26063	7500	26122
3419	214141	5936	0	47725
3420	411541	11266	0	12585
3421	985328	22835	0	34646
3422	117905	8603	7500	13307
3423	184917	8012	0	5843
3424	672159	18368	0	39500
3425	267099	15052	0	11149
3426	1228381	46930	0	25100
3427	44732	8940	0	2245
3428	949412	13499	0	21421
3429	522155	5168	0	51358
3430	19116	1266	0	350
3431	494662	9483	0	24511
3432	225361	11777	0	62676
3433	319838	3200	0	19752
3434	326441	1786	0	6503
3435	9064	0	0	3911
3436	219665	9262	0	6669
3437	332511	13269	934	22822
3438	1333493	27858	0	123898
3439	48765	2099	0	183
3440	808809	10661	0	16374
3441	2453741	55820	0	6937
3442	187338	10472	0	86138
3443	325637	19466	0	0
3444	78371	3262	0	3665
3445	27451	2011	0	3521
3446	2385284	49228	0	81281
3447	1000378	7013	10350	130192
3448	317769	17191	0	14615
3449	2183140	39767	6250	296080
3450	380066	4030	7300	16656
3451	38663	2568	0	0
3452	342519	4852	9125	13321
3453	399802	7315	0	12629
3454	184517	6355	0	22754
3455	306873	6876	0	9916
3456	882820	35406	0	48705
3457	29840	1576	2500	2599
3458	453336	5801	0	24867
3459	957005	17711	7500	12275
3460	839616	45435	0	235937
3461	1472384	18994	0	134275
3462	83776	1996	0	2674
3463	334400	3834	0	2981
3464	1274229	21165	0	170066
3465	218487	9031	0	21952
3466	1082066	12030	0	10182
3467	1270829	46479	0	61403
3468	49844	859	0	1662
3469	376298	16228	0	27699
3470	654039	0	0	2194
3471	132793	8174	0	62161
3472	509850	8350	0	109979
3473	1026859	20477	0	35829
3474	164601	14518	0	9039
3475	1758345	27472	0	92104
3476	2300	1999	0	719
3477	479871	11619	0	1805
3478	1083461	30656	0	18157
3479	4792890	214629	10100	994078
3480	14912	1514	0	19902
3481	303834	9463	0	7388
3482	20418	1509	0	1348
3483	53816	800	0	5300
3484	298850	7976	0	195400
3485	154734	3242	0	132110
3486	445827	11034	0	73637
3487	177259	5992	7500	88456
3488	232772	2066	0	432214
3489	99951	2810	0	45068
3490	5100	243	0	15925
3491	33185	3354	0	54164
3492	34834	3354	0	38652
3493	39684	3354	0	62580
3494	12000	0	0	170767
3495	19313	0	0	196952
3496	114695	7425	0	2451
3497	20807	1574	0	0
3498	10000	3109	0	12156
3499	10000	3109	0	7384
3500	142581	7744	0	27960
3501	277578	8367	1523	32865
3502	600	150	0	1300
3503	28130	1723	0	13945
3504	78371	5649	0	2050
3505	24056	1925	0	470
3506	310457	3815	0	13757
3507	665667	21336	0	2200
3508	31754	0	0	38024
3509	762075	5273	7500	5293
3510	940000	899991	141090	227416
3511	17458700	3463004	0	879917
3512	16139800	8168999	170113	16769659
3513	35263610	7525501	195637	2929338
3514	3126282	737014	0	203202
3515	1090000	392522	0	171551
3516	9027788	1705135	143346	1060022
3517	4400128	1096638	0	258541
3518	3967486	1249675	0	224102
3519	513000	314660	0	141666
3520	7896255	2075533	41000	521077
3521	982700	215494	0	145654
3522	16158310	2662870	7610	957418
3523	17676124	2584301	224385	907599
3524	561518	148738	0	122843
3525	50092113	4773820	52290	1347443
3526	27131400	8491496	0	1167541
3527	1310250	278326	0	176114
3528	2476564	902817	0	268376
3529	465775	335709	0	114276
3530	1004906	244727	0	250509
3531	2782330	1573779	0	243668
3532	1084754	1101660	0	277448
3533	2243692	376087	0	13322
3534	18291	0	0	1596
3535	3000	0	0	1634
3536	7820	0	0	900
3537	61713	0	0	6249
3538	26700	0	0	301
3539	8000	0	405	8578
3540	45900	0	0	768
3541	948237	0	0	281070
3542	627005	0	0	14000
3543	42220	0	0	300
3544	8000	0	0	6817
3545	1401481	176000	3109	738631
3546	19009	0	0	397006
3547	239158	0	2895	461482
3548	546549	0	0	83105
3549	23567	0	0	31506
3550	410000	0	5294	584591
3551	11200	0	402	3501
3552	89200	0	980	404078
3553	1500	0	0	15289
3554	94000	0	756	148644
3555	18500	0	0	21899
3556	8000	0	394	1881
3557	193054	0	0	12834
3558	70000	0	0	82149
3559	-3	-3	-3	-3
3560	8000	0	0	106878
3561	5000	0	0	32336
3562	16000	0	554	10951
3563	3500	0	0	3149
3564	1323904	0	0	354467
3565	28225	0	0	5400
3566	17500	0	0	52199
3567	10000	0	0	190
3568	15500	0	0	1845
3569	143988	0	0	9000
3570	355000	0	3132	441162
3571	42412	0	0	913
3572	658117	0	0	13907
3573	228619	0	0	5000
3574	21005	0	0	125
3575	49479	0	0	1092
3576	68770	0	0	37937
3577	76010	0	0	79100
3578	1500	0	0	0
3579	12025	0	0	19601
3580	4500	0	0	5978
3581	30050	0	0	2047
3582	7000	0	0	2039
3583	12000	0	397	30286
3584	4000	0	0	9118
3585	390029	0	0	13565
3586	53000	0	0	51835
3587	49641	0	0	349789
3588	2350	0	0	2092
3589	9500	0	0	13624
3590	5000	0	0	24677
3591	108652	0	0	2475
3592	135473	0	380	5458
3593	160360	0	437	47072
3594	4214	0	0	295
3595	653	0	0	15000
3596	130500	0	0	11042
3597	658039	0	0	27673
3598	500	0	0	0
3599	32000	0	0	405
3600	179638	0	0	1952
3601	413461	0	0	131558
3602	143771	0	703	72796
3603	59077	0	0	2700
3604	28400	0	0	11371
3605	442980	0	0	4000
3606	13381	0	0	5469
3607	72270	0	0	0
3608	375060	0	0	67000
3609	2850	0	0	3815
3610	16058	0	0	2427
3611	435970	0	0	7600
3612	0	0	0	50772
3613	285195	0	0	0
3614	81370	0	0	3678
3615	53000	0	0	2420
3616	29500	0	0	67366
3617	239627	0	0	34642
3618	13000	0	0	50072
3619	6400	0	0	1064
3620	40620	0	429	23488
3621	10000	0	0	0
3622	50000	0	0	12500
3623	15000	0	460	6187
3624	29856	0	0	4710
